name,replanning_count_0,runtime,sim_step_count,task_percent_complete,task_state_success
object_semantics_history,17.472727272727273,256.4187881859866,3018.7818181818184,0.7153030303030303,0.6
object_semantics_group,15.538461538461538,144.11599414165204,1819.076923076923,0.7487179487179488,0.5384615384615384
object_semantics_preference,17.88235294117647,208.75025629997253,2328.764705882353,0.6882352941176471,0.47058823529411764
object_semantics_ownership,12.75,136.60917532444,1833.5,0.8333333333333334,0.75
user_pattern_preference,14.833333333333334,251.56998314176286,3225.714285714286,0.45882936507936506,0.4166666666666667
user_pattern_routine,13.642857142857142,314.0108792952129,3347.3571428571427,0.3345238095238095,0.25
object_semantics_total,17.0561797752809,225.52508238728126,2658.4719101123596,0.7203183520599252,0.5730337078651685
user_pattern_total,14.535714285714286,267.18020718012536,3256.125,0.4277529761904762,0.375
total_results,15.651741293532337,248.73589819224912,2991.492537313433,0.557296849087894,0.4626865671641791
