name,replanning_count_0,runtime,sim_step_count,task_percent_complete,task_state_success
object_semantics_history,18.10909090909091,202.6476063338193,2453.4,0.8506060606060607,0.8181818181818182
object_semantics_group,18.846153846153847,165.11158334291898,1792.5384615384614,0.6923076923076923,0.6153846153846154
object_semantics_preference,19.41176470588235,173.2395472947289,2080.1176470588234,1.0,1.0
object_semantics_ownership,16.0,139.06007796525955,1671.5,0.75,0.75
user_pattern_preference,14.642857142857142,151.74293550139382,2264.0119047619046,0.9345238095238095,0.9166666666666666
user_pattern_routine,16.321428571428573,158.20615131514413,2207.3214285714284,0.8446428571428571,0.8214285714285714
object_semantics_total,18.370786516853933,188.68968031111729,2250.4269662921347,0.851498127340824,0.8202247191011236
user_pattern_total,15.0625,153.3587394548314,2249.839285714286,0.9120535714285715,0.8928571428571429
total_results,16.5273631840796,169.00278789368434,2250.0995024875624,0.8852404643449419,0.8606965174129353
