name,replanning_count_0,runtime,sim_step_count,task_percent_complete,task_state_success
object_semantics_history,17.254545454545454,170.05048170089722,2254.509090909091,0.9484848484848485,0.9272727272727272
object_semantics_group,18.615384615384617,138.80807423591614,1812.6923076923076,0.9743589743589743,0.9230769230769231
object_semantics_preference,17.58823529411765,156.00810004683103,1962.764705882353,0.9352941176470588,0.8823529411764706
object_semantics_ownership,13.5,113.76992827653885,1714.25,0.6666666666666666,0.5
user_pattern_preference,14.726190476190476,143.6640765553429,2097.9523809523807,0.9756944444444444,0.9642857142857143
user_pattern_routine,15.5,159.163733959198,2104.25,1.0,1.0
object_semantics_total,17.348314606741575,160.27526823054538,2109.9662921348313,0.9370786516853932,0.898876404494382
user_pattern_total,14.919642857142858,147.53899090630668,2099.526785714286,0.9817708333333333,0.9732142857142857
total_results,15.99502487562189,153.17843708470093,2104.1492537313434,0.9619817578772804,0.9402985074626866
