name,replanning_count_0,runtime,sim_step_count,task_percent_complete,task_state_success
object_semantics_history,20.333333333333332,253.4449962200942,2590.777777777778,0.6595679012345679,0.5
object_semantics_group,21.615384615384617,177.33633384337793,1818.1538461538462,0.7538461538461539,0.6153846153846154
object_semantics_preference,20.705882352941178,233.53863242093254,2339.5882352941176,0.7392156862745098,0.5882352941176471
object_semantics_ownership,16.25,148.63350158929825,1888.0,1.0,1.0
user_pattern_preference,18.321428571428573,211.22161358311064,2357.1309523809523,0.8621031746031743,0.7976190476190477
user_pattern_routine,18.571428571428573,228.87833214657647,2375.964285714286,0.7801020408163265,0.75
object_semantics_total,20.40909090909091,233.59196469729596,2396.1704545454545,0.7043560606060606,0.5568181818181818
user_pattern_total,18.383928571428573,215.6357932239771,2361.839285714286,0.8416028911564624,0.7857142857142857
total_results,19.275,223.5365086722374,2376.945,0.7812142857142859,0.685
